Timestamp,Source IP,Destination IP,Source Port,Destination Port,Sequence,Ack Number,Window,Flags
2020-04-21 16:34:03.913855,192.168.10.184,192.168.10.196,52343,5201,3581418,1,4096,0x0010
2020-04-21 16:34:03.913856,192.168.10.184,192.168.10.196,52343,5201,3582878,1,4096,0x0010
2020-04-21 16:34:03.913857,192.168.10.184,192.168.10.196,52343,5201,3584338,1,4096,0x0010
2020-04-21 16:34:03.913858,192.168.10.184,192.168.10.196,52343,5201,3585798,1,4096,0x0010
2020-04-21 16:34:03.913858,192.168.10.184,192.168.10.196,52343,5201,3587258,1,4096,0x0010
2020-04-21 16:34:03.913859,192.168.10.184,192.168.10.196,52343,5201,3588718,1,4096,0x0010
2020-04-21 16:34:03.913859,192.168.10.184,192.168.10.196,52343,5201,3590178,1,4096,0x0010
2020-04-21 16:34:03.913860,192.168.10.184,192.168.10.196,52343,5201,3591638,1,4096,0x0010
2020-04-21 16:34:03.913861,192.168.10.184,192.168.10.196,52343,5201,3593098,1,4096,0x0010
2020-04-21 16:34:03.913861,192.168.10.184,192.168.10.196,52343,5201,3594558,1,4096,0x0010
2020-04-21 16:34:03.913862,192.168.10.184,192.168.10.196,52343,5201,3596018,1,4096,0x0010
2020-04-21 16:34:03.913863,192.168.10.184,192.168.10.196,52343,5201,3597478,1,4096,0x0010
2020-04-21 16:34:03.913864,192.168.10.184,192.168.10.196,52343,5201,3598938,1,4096,0x0010
2020-04-21 16:34:03.913864,192.168.10.184,192.168.10.196,52343,5201,3600398,1,4096,0x0010
2020-04-21 16:34:03.913865,192.168.10.184,192.168.10.196,52343,5201,3601858,1,4096,0x0010
2020-04-21 16:34:03.913866,192.168.10.184,192.168.10.196,52343,5201,3603318,1,4096,0x0010
2020-04-21 16:34:03.913866,192.168.10.184,192.168.10.196,52343,5201,3604778,1,4096,0x0010
2020-04-21 16:34:03.913867,192.168.10.184,192.168.10.196,52343,5201,3606238,1,4096,0x0010
2020-04-21 16:34:03.913868,192.168.10.184,192.168.10.196,52343,5201,3607698,1,4096,0x0010
2020-04-21 16:34:03.913868,192.168.10.184,192.168.10.196,52343,5201,3609158,1,4096,0x0010
2020-04-21 16:34:03.913869,192.168.10.184,192.168.10.196,52343,5201,3610618,1,4096,0x0010
2020-04-21 16:34:03.913870,192.168.10.184,192.168.10.196,52343,5201,3612078,1,4096,0x0010
2020-04-21 16:34:03.913870,192.168.10.184,192.168.10.196,52343,5201,3613538,1,4096,0x0010
2020-04-21 16:34:03.913871,192.168.10.184,192.168.10.196,52343,5201,3614998,1,4096,0x0010
2020-04-21 16:34:03.913872,192.168.10.184,192.168.10.196,52343,5201,3616458,1,4096,0x0010
2020-04-21 16:34:03.913872,192.168.10.184,192.168.10.196,52343,5201,3617918,1,4096,0x0010
2020-04-21 16:34:03.913873,192.168.10.184,192.168.10.196,52343,5201,3619378,1,4096,0x0010
2020-04-21 16:34:03.913874,192.168.10.184,192.168.10.196,52343,5201,3620838,1,4096,0x0010
2020-04-21 16:34:03.913874,192.168.10.184,192.168.10.196,52343,5201,3622298,1,4096,0x0010
2020-04-21 16:34:03.913875,192.168.10.184,192.168.10.196,52343,5201,3623758,1,4096,0x0010
2020-04-21 16:34:03.913876,192.168.10.184,192.168.10.196,52343,5201,3625218,1,4096,0x0010
2020-04-21 16:34:03.913877,192.168.10.184,192.168.10.196,52343,5201,3626678,1,4096,0x0010
2020-04-21 16:34:03.915223,192.168.10.196,192.168.10.184,5201,52343,1,3419358,53248,0x0010
2020-04-21 16:34:03.915334,192.168.10.184,192.168.10.196,52343,5201,3628138,1,4096,0x0010
2020-04-21 16:34:03.915335,192.168.10.184,192.168.10.196,52343,5201,3629598,1,4096,0x0010
2020-04-21 16:34:03.915831,192.168.10.196,192.168.10.184,5201,52343,1,3445638,53248,0x0010
2020-04-21 16:34:03.915997,192.168.10.184,192.168.10.196,52343,5201,3631058,1,4096,0x0010
2020-04-21 16:34:03.915998,192.168.10.184,192.168.10.196,52343,5201,3632518,1,4096,0x0010
2020-04-21 16:34:03.915999,192.168.10.184,192.168.10.196,52343,5201,3633978,1,4096,0x0010
2020-04-21 16:34:03.916000,192.168.10.184,192.168.10.196,52343,5201,3635438,1,4096,0x0010
2020-04-21 16:34:03.916001,192.168.10.184,192.168.10.196,52343,5201,3636898,1,4096,0x0010
2020-04-21 16:34:03.916001,192.168.10.184,192.168.10.196,52343,5201,3638358,1,4096,0x0010
2020-04-21 16:34:03.916003,192.168.10.184,192.168.10.196,52343,5201,3639818,1,4096,0x0010
2020-04-21 16:34:03.916004,192.168.10.184,192.168.10.196,52343,5201,3641278,1,4096,0x0010
2020-04-21 16:34:03.916004,192.168.10.184,192.168.10.196,52343,5201,3642738,1,4096,0x0010
2020-04-21 16:34:03.916005,192.168.10.184,192.168.10.196,52343,5201,3644198,1,4096,0x0010
2020-04-21 16:34:03.916006,192.168.10.184,192.168.10.196,52343,5201,3645658,1,4096,0x0010
2020-04-21 16:34:03.916007,192.168.10.184,192.168.10.196,52343,5201,3647118,1,4096,0x0010
2020-04-21 16:34:03.916008,192.168.10.184,192.168.10.196,52343,5201,3648578,1,4096,0x0010
2020-04-21 16:34:03.916008,192.168.10.184,192.168.10.196,52343,5201,3650038,1,4096,0x0010
2020-04-21 16:34:03.916009,192.168.10.184,192.168.10.196,52343,5201,3651498,1,4096,0x0010
2020-04-21 16:34:03.916010,192.168.10.184,192.168.10.196,52343,5201,3652958,1,4096,0x0010
2020-04-21 16:34:03.916011,192.168.10.184,192.168.10.196,52343,5201,3654418,1,4096,0x0010
2020-04-21 16:34:03.916012,192.168.10.184,192.168.10.196,52343,5201,3655878,1,4096,0x0010
2020-04-21 16:34:03.918337,192.168.10.196,192.168.10.184,5201,52343,1,3470458,53248,0x0010
2020-04-21 16:34:03.918506,192.168.10.184,192.168.10.196,52343,5201,3657338,1,4096,0x0010
2020-04-21 16:34:03.918506,192.168.10.184,192.168.10.196,52343,5201,3658798,1,4096,0x0010
2020-04-21 16:34:03.918507,192.168.10.184,192.168.10.196,52343,5201,3660258,1,4096,0x0010
2020-04-21 16:34:03.918508,192.168.10.184,192.168.10.196,52343,5201,3661718,1,4096,0x0010
2020-04-21 16:34:03.918509,192.168.10.184,192.168.10.196,52343,5201,3663178,1,4096,0x0010
2020-04-21 16:34:03.918510,192.168.10.184,192.168.10.196,52343,5201,3664638,1,4096,0x0010
2020-04-21 16:34:03.918510,192.168.10.184,192.168.10.196,52343,5201,3666098,1,4096,0x0010
2020-04-21 16:34:03.918511,192.168.10.184,192.168.10.196,52343,5201,3667558,1,4096,0x0010
2020-04-21 16:34:03.918512,192.168.10.184,192.168.10.196,52343,5201,3669018,1,4096,0x0010
2020-04-21 16:34:03.918513,192.168.10.184,192.168.10.196,52343,5201,3670478,1,4096,0x0010
2020-04-21 16:34:03.918514,192.168.10.184,192.168.10.196,52343,5201,3671938,1,4096,0x0010
2020-04-21 16:34:03.918514,192.168.10.184,192.168.10.196,52343,5201,3673398,1,4096,0x0010
2020-04-21 16:34:03.918515,192.168.10.184,192.168.10.196,52343,5201,3674858,1,4096,0x0010
2020-04-21 16:34:03.918516,192.168.10.184,192.168.10.196,52343,5201,3676318,1,4096,0x0010
2020-04-21 16:34:03.918517,192.168.10.184,192.168.10.196,52343,5201,3677778,1,4096,0x0010
2020-04-21 16:34:03.918518,192.168.10.184,192.168.10.196,52343,5201,3679238,1,4096,0x0010
2020-04-21 16:34:03.918519,192.168.10.184,192.168.10.196,52343,5201,3680698,1,4096,0x0010
2020-04-21 16:34:04.030875,192.168.10.196,192.168.10.184,5201,52343,1,3485058,53248,0x0010
2020-04-21 16:34:04.030885,192.168.10.196,192.168.10.184,5201,52343,1,3498198,53248,0x0010
2020-04-21 16:34:04.031102,192.168.10.184,192.168.10.196,52343,5201,3682158,1,4096,0x0010
2020-04-21 16:34:04.031104,192.168.10.184,192.168.10.196,52343,5201,3683618,1,4096,0x0010
2020-04-21 16:34:04.031104,192.168.10.184,192.168.10.196,52343,5201,3685078,1,4096,0x0010
2020-04-21 16:34:04.031105,192.168.10.184,192.168.10.196,52343,5201,3686538,1,4096,0x0010
2020-04-21 16:34:04.031106,192.168.10.184,192.168.10.196,52343,5201,3687998,1,4096,0x0010
2020-04-21 16:34:04.031107,192.168.10.184,192.168.10.196,52343,5201,3689458,1,4096,0x0010
2020-04-21 16:34:04.031108,192.168.10.184,192.168.10.196,52343,5201,3690918,1,4096,0x0010
2020-04-21 16:34:04.031109,192.168.10.184,192.168.10.196,52343,5201,3692378,1,4096,0x0010
2020-04-21 16:34:04.031110,192.168.10.184,192.168.10.196,52343,5201,3693838,1,4096,0x0010
2020-04-21 16:34:04.031110,192.168.10.184,192.168.10.196,52343,5201,3695298,1,4096,0x0010
2020-04-21 16:34:04.031111,192.168.10.184,192.168.10.196,52343,5201,3696758,1,4096,0x0010
2020-04-21 16:34:04.031112,192.168.10.184,192.168.10.196,52343,5201,3698218,1,4096,0x0010
2020-04-21 16:34:04.031113,192.168.10.184,192.168.10.196,52343,5201,3699678,1,4096,0x0010
2020-04-21 16:34:04.031114,192.168.10.184,192.168.10.196,52343,5201,3701138,1,4096,0x0010
2020-04-21 16:34:04.031114,192.168.10.184,192.168.10.196,52343,5201,3702598,1,4096,0x0010
2020-04-21 16:34:04.031115,192.168.10.184,192.168.10.196,52343,5201,3704058,1,4096,0x0010
2020-04-21 16:34:04.031116,192.168.10.184,192.168.10.196,52343,5201,3705518,1,4096,0x0010
2020-04-21 16:34:04.031117,192.168.10.184,192.168.10.196,52343,5201,3706978,1,4096,0x0010
2020-04-21 16:34:04.031117,192.168.10.184,192.168.10.196,52343,5201,3708438,1,4096,0x0010
2020-04-21 16:34:04.031689,192.168.10.196,192.168.10.184,5201,52343,1,3499658,53248,0x0010
2020-04-21 16:34:04.031795,192.168.10.184,192.168.10.196,52343,5201,3709898,1,4096,0x0010
2020-04-21 16:34:04.032403,192.168.10.196,192.168.10.184,5201,52343,1,3527398,53248,0x0010
2020-04-21 16:34:04.032572,192.168.10.184,192.168.10.196,52343,5201,3711358,1,4096,0x0010
2020-04-21 16:34:04.032573,192.168.10.184,192.168.10.196,52343,5201,3712818,1,4096,0x0010
2020-04-21 16:34:04.032573,192.168.10.184,192.168.10.196,52343,5201,3714278,1,4096,0x0010
2020-04-21 16:34:04.032574,192.168.10.184,192.168.10.196,52343,5201,3715738,1,4096,0x0010
2020-04-21 16:34:04.032575,192.168.10.184,192.168.10.196,52343,5201,3717198,1,4096,0x0010
2020-04-21 16:34:04.032575,192.168.10.184,192.168.10.196,52343,5201,3718658,1,4096,0x0010
2020-04-21 16:34:04.032576,192.168.10.184,192.168.10.196,52343,5201,3720118,1,4096,0x0010
2020-04-21 16:34:04.032577,192.168.10.184,192.168.10.196,52343,5201,3721578,1,4096,0x0010
2020-04-21 16:34:04.032578,192.168.10.184,192.168.10.196,52343,5201,3723038,1,4096,0x0010
2020-04-21 16:34:04.032578,192.168.10.184,192.168.10.196,52343,5201,3724498,1,4096,0x0010
2020-04-21 16:34:04.032579,192.168.10.184,192.168.10.196,52343,5201,3725958,1,4096,0x0010
2020-04-21 16:34:04.032580,192.168.10.184,192.168.10.196,52343,5201,3727418,1,4096,0x0010
2020-04-21 16:34:04.032580,192.168.10.184,192.168.10.196,52343,5201,3728878,1,4096,0x0010
2020-04-21 16:34:04.032581,192.168.10.184,192.168.10.196,52343,5201,3730338,1,4096,0x0010
2020-04-21 16:34:04.032582,192.168.10.184,192.168.10.196,52343,5201,3731798,1,4096,0x0010
2020-04-21 16:34:04.032583,192.168.10.184,192.168.10.196,52343,5201,3733258,1,4096,0x0010
2020-04-21 16:34:04.032583,192.168.10.184,192.168.10.196,52343,5201,3734718,1,4096,0x0010
2020-04-21 16:34:04.032584,192.168.10.184,192.168.10.196,52343,5201,3736178,1,4096,0x0010
2020-04-21 16:34:04.032584,192.168.10.184,192.168.10.196,52343,5201,3737638,1,4096,0x0010
2020-04-21 16:34:04.034588,192.168.10.196,192.168.10.184,5201,52343,1,3543458,53248,0x0010
2020-04-21 16:34:04.034735,192.168.10.184,192.168.10.196,52343,5201,3739098,1,4096,0x0010
2020-04-21 16:34:04.034736,192.168.10.184,192.168.10.196,52343,5201,3740558,1,4096,0x0010
2020-04-21 16:34:04.034737,192.168.10.184,192.168.10.196,52343,5201,3742018,1,4096,0x0010
2020-04-21 16:34:04.034738,192.168.10.184,192.168.10.196,52343,5201,3743478,1,4096,0x0010
2020-04-21 16:34:04.034738,192.168.10.184,192.168.10.196,52343,5201,3744938,1,4096,0x0010
2020-04-21 16:34:04.034739,192.168.10.184,192.168.10.196,52343,5201,3746398,1,4096,0x0010
2020-04-21 16:34:04.034740,192.168.10.184,192.168.10.196,52343,5201,3747858,1,4096,0x0010
2020-04-21 16:34:04.034740,192.168.10.184,192.168.10.196,52343,5201,3749318,1,4096,0x0010
2020-04-21 16:34:04.034741,192.168.10.184,192.168.10.196,52343,5201,3750778,1,4096,0x0010
2020-04-21 16:34:04.034742,192.168.10.184,192.168.10.196,52343,5201,3752238,1,4096,0x0010
2020-04-21 16:34:04.034742,192.168.10.184,192.168.10.196,52343,5201,3753698,1,4096,0x0010
2020-04-21 16:34:04.035210,192.168.10.196,192.168.10.184,5201,52343,1,3563898,53248,0x0010
2020-04-21 16:34:04.035365,192.168.10.184,192.168.10.196,52343,5201,3755158,1,4096,0x0010
2020-04-21 16:34:04.035366,192.168.10.184,192.168.10.196,52343,5201,3756618,1,4096,0x0010
2020-04-21 16:34:04.035367,192.168.10.184,192.168.10.196,52343,5201,3758078,1,4096,0x0010
2020-04-21 16:34:04.035368,192.168.10.184,192.168.10.196,52343,5201,3759538,1,4096,0x0010
2020-04-21 16:34:04.035368,192.168.10.184,192.168.10.196,52343,5201,3760998,1,4096,0x0010
2020-04-21 16:34:04.035369,192.168.10.184,192.168.10.196,52343,5201,3762458,1,4096,0x0010
2020-04-21 16:34:04.035370,192.168.10.184,192.168.10.196,52343,5201,3763918,1,4096,0x0010
2020-04-21 16:34:04.035370,192.168.10.184,192.168.10.196,52343,5201,3765378,1,4096,0x0010
2020-04-21 16:34:04.035371,192.168.10.184,192.168.10.196,52343,5201,3766838,1,4096,0x0010
2020-04-21 16:34:04.035372,192.168.10.184,192.168.10.196,52343,5201,3768298,1,4096,0x0010
2020-04-21 16:34:04.035373,192.168.10.184,192.168.10.196,52343,5201,3769758,1,4096,0x0010
2020-04-21 16:34:04.035373,192.168.10.184,192.168.10.196,52343,5201,3771218,1,4096,0x0010
2020-04-21 16:34:04.035374,192.168.10.184,192.168.10.196,52343,5201,3772678,1,4096,0x0010
2020-04-21 16:34:04.035375,192.168.10.184,192.168.10.196,52343,5201,3774138,1,4096,0x0010
2020-04-21 16:34:04.037113,192.168.10.196,192.168.10.184,5201,52343,1,3581418,53248,0x0010
2020-04-21 16:34:04.037263,192.168.10.184,192.168.10.196,52343,5201,3775598,1,4096,0x0010
2020-04-21 16:34:04.037264,192.168.10.184,192.168.10.196,52343,5201,3777058,1,4096,0x0010
2020-04-21 16:34:04.037265,192.168.10.184,192.168.10.196,52343,5201,3778518,1,4096,0x0010
2020-04-21 16:34:04.037265,192.168.10.184,192.168.10.196,52343,5201,3779978,1,4096,0x0010
2020-04-21 16:34:04.037266,192.168.10.184,192.168.10.196,52343,5201,3781438,1,4096,0x0010
2020-04-21 16:34:04.037267,192.168.10.184,192.168.10.196,52343,5201,3782898,1,4096,0x0010
2020-04-21 16:34:04.037268,192.168.10.184,192.168.10.196,52343,5201,3784358,1,4096,0x0010
2020-04-21 16:34:04.037269,192.168.10.184,192.168.10.196,52343,5201,3785818,1,4096,0x0010
2020-04-21 16:34:04.037269,192.168.10.184,192.168.10.196,52343,5201,3787278,1,4096,0x0010
2020-04-21 16:34:04.037270,192.168.10.184,192.168.10.196,52343,5201,3788738,1,4096,0x0010
2020-04-21 16:34:04.037271,192.168.10.184,192.168.10.196,52343,5201,3790198,1,4096,0x0010
2020-04-21 16:34:04.037271,192.168.10.184,192.168.10.196,52343,5201,3791658,1,4096,0x0010
2020-04-21 16:34:04.038422,192.168.10.196,192.168.10.184,5201,52343,1,3628138,53248,0x0010
2020-04-21 16:34:04.038668,192.168.10.184,192.168.10.196,52343,5201,3793118,1,4096,0x0010
2020-04-21 16:34:04.038669,192.168.10.184,192.168.10.196,52343,5201,3794578,1,4096,0x0010
2020-04-21 16:34:04.038670,192.168.10.184,192.168.10.196,52343,5201,3796038,1,4096,0x0010
2020-04-21 16:34:04.038671,192.168.10.184,192.168.10.196,52343,5201,3797498,1,4096,0x0010
2020-04-21 16:34:04.038672,192.168.10.184,192.168.10.196,52343,5201,3798958,1,4096,0x0010
2020-04-21 16:34:04.038672,192.168.10.184,192.168.10.196,52343,5201,3800418,1,4096,0x0010
2020-04-21 16:34:04.038673,192.168.10.184,192.168.10.196,52343,5201,3801878,1,4096,0x0010
2020-04-21 16:34:04.038674,192.168.10.184,192.168.10.196,52343,5201,3803338,1,4096,0x0010
2020-04-21 16:34:04.038674,192.168.10.184,192.168.10.196,52343,5201,3804798,1,4096,0x0010
2020-04-21 16:34:04.038675,192.168.10.184,192.168.10.196,52343,5201,3806258,1,4096,0x0010
2020-04-21 16:34:04.038676,192.168.10.184,192.168.10.196,52343,5201,3807718,1,4096,0x0010
2020-04-21 16:34:04.038676,192.168.10.184,192.168.10.196,52343,5201,3809178,1,4096,0x0010
2020-04-21 16:34:04.038677,192.168.10.184,192.168.10.196,52343,5201,3810638,1,4096,0x0010
2020-04-21 16:34:04.038678,192.168.10.184,192.168.10.196,52343,5201,3812098,1,4096,0x0010
2020-04-21 16:34:04.038678,192.168.10.184,192.168.10.196,52343,5201,3813558,1,4096,0x0010
2020-04-21 16:34:04.038679,192.168.10.184,192.168.10.196,52343,5201,3815018,1,4096,0x0010
2020-04-21 16:34:04.038680,192.168.10.184,192.168.10.196,52343,5201,3816478,1,4096,0x0010
2020-04-21 16:34:04.038680,192.168.10.184,192.168.10.196,52343,5201,3817938,1,4096,0x0010
2020-04-21 16:34:04.038681,192.168.10.184,192.168.10.196,52343,5201,3819398,1,4096,0x0010
2020-04-21 16:34:04.038682,192.168.10.184,192.168.10.196,52343,5201,3820858,1,4096,0x0010
2020-04-21 16:34:04.038682,192.168.10.184,192.168.10.196,52343,5201,3822318,1,4096,0x0010
2020-04-21 16:34:04.038683,192.168.10.184,192.168.10.196,52343,5201,3823778,1,4096,0x0010
2020-04-21 16:34:04.038684,192.168.10.184,192.168.10.196,52343,5201,3825238,1,4096,0x0010
2020-04-21 16:34:04.038684,192.168.10.184,192.168.10.196,52343,5201,3826698,1,4096,0x0010
2020-04-21 16:34:04.038685,192.168.10.184,192.168.10.196,52343,5201,3828158,1,4096,0x0010
2020-04-21 16:34:04.038686,192.168.10.184,192.168.10.196,52343,5201,3829618,1,4096,0x0010
2020-04-21 16:34:04.038686,192.168.10.184,192.168.10.196,52343,5201,3831078,1,4096,0x0010
2020-04-21 16:34:04.038687,192.168.10.184,192.168.10.196,52343,5201,3832538,1,4096,0x0010
2020-04-21 16:34:04.038688,192.168.10.184,192.168.10.196,52343,5201,3833998,1,4096,0x0010
2020-04-21 16:34:04.038688,192.168.10.184,192.168.10.196,52343,5201,3835458,1,4096,0x0010
2020-04-21 16:34:04.038689,192.168.10.184,192.168.10.196,52343,5201,3836918,1,4096,0x0010
2020-04-21 16:34:04.038689,192.168.10.184,192.168.10.196,52343,5201,3838378,1,4096,0x0010
2020-04-21 16:34:04.039723,192.168.10.196,192.168.10.184,5201,52343,1,3657338,53248,0x0010
2020-04-21 16:34:04.039899,192.168.10.184,192.168.10.196,52343,5201,3839838,1,4096,0x0010
2020-04-21 16:34:04.039900,192.168.10.184,192.168.10.196,52343,5201,3841298,1,4096,0x0010
2020-04-21 16:34:04.039901,192.168.10.184,192.168.10.196,52343,5201,3842758,1,4096,0x0010
2020-04-21 16:34:04.039902,192.168.10.184,192.168.10.196,52343,5201,3844218,1,4096,0x0010
2020-04-21 16:34:04.039902,192.168.10.184,192.168.10.196,52343,5201,3845678,1,4096,0x0010
2020-04-21 16:34:04.039903,192.168.10.184,192.168.10.196,52343,5201,3847138,1,4096,0x0010
2020-04-21 16:34:04.039904,192.168.10.184,192.168.10.196,52343,5201,3848598,1,4096,0x0010
2020-04-21 16:34:04.039905,192.168.10.184,192.168.10.196,52343,5201,3850058,1,4096,0x0010
2020-04-21 16:34:04.039906,192.168.10.184,192.168.10.196,52343,5201,3851518,1,4096,0x0010
2020-04-21 16:34:04.039907,192.168.10.184,192.168.10.196,52343,5201,3852978,1,4096,0x0010
2020-04-21 16:34:04.039907,192.168.10.184,192.168.10.196,52343,5201,3854438,1,4096,0x0010
2020-04-21 16:34:04.039908,192.168.10.184,192.168.10.196,52343,5201,3855898,1,4096,0x0010
2020-04-21 16:34:04.039909,192.168.10.184,192.168.10.196,52343,5201,3857358,1,4096,0x0010
2020-04-21 16:34:04.039910,192.168.10.184,192.168.10.196,52343,5201,3858818,1,4096,0x0010
2020-04-21 16:34:04.039911,192.168.10.184,192.168.10.196,52343,5201,3860278,1,4096,0x0010
2020-04-21 16:34:04.039911,192.168.10.184,192.168.10.196,52343,5201,3861738,1,4096,0x0010
2020-04-21 16:34:04.039913,192.168.10.184,192.168.10.196,52343,5201,3863198,1,4096,0x0010
2020-04-21 16:34:04.039914,192.168.10.184,192.168.10.196,52343,5201,3864658,1,4096,0x0010
2020-04-21 16:34:04.039915,192.168.10.184,192.168.10.196,52343,5201,3866118,1,4096,0x0010
2020-04-21 16:34:04.039916,192.168.10.184,192.168.10.196,52343,5201,3867578,1,4096,0x0010
2020-04-21 16:34:04.041912,192.168.10.196,192.168.10.184,5201,52343,1,3682158,53248,0x0010
2020-04-21 16:34:04.042079,192.168.10.184,192.168.10.196,52343,5201,3869038,1,4096,0x0010
2020-04-21 16:34:04.042080,192.168.10.184,192.168.10.196,52343,5201,3870498,1,4096,0x0010
2020-04-21 16:34:04.042081,192.168.10.184,192.168.10.196,52343,5201,3871958,1,4096,0x0010
2020-04-21 16:34:04.042082,192.168.10.184,192.168.10.196,52343,5201,3873418,1,4096,0x0010
2020-04-21 16:34:04.042083,192.168.10.184,192.168.10.196,52343,5201,3874878,1,4096,0x0010
2020-04-21 16:34:04.042084,192.168.10.184,192.168.10.196,52343,5201,3876338,1,4096,0x0010
2020-04-21 16:34:04.042085,192.168.10.184,192.168.10.196,52343,5201,3877798,1,4096,0x0010
2020-04-21 16:34:04.042086,192.168.10.184,192.168.10.196,52343,5201,3879258,1,4096,0x0010
2020-04-21 16:34:04.042086,192.168.10.184,192.168.10.196,52343,5201,3880718,1,4096,0x0010
2020-04-21 16:34:04.042088,192.168.10.184,192.168.10.196,52343,5201,3882178,1,4096,0x0010
2020-04-21 16:34:04.042088,192.168.10.184,192.168.10.196,52343,5201,3883638,1,4096,0x0010
2020-04-21 16:34:04.042089,192.168.10.184,192.168.10.196,52343,5201,3885098,1,4096,0x0010
2020-04-21 16:34:04.042090,192.168.10.184,192.168.10.196,52343,5201,3886558,1,4096,0x0010
2020-04-21 16:34:04.042091,192.168.10.184,192.168.10.196,52343,5201,3888018,1,4096,0x0010
2020-04-21 16:34:04.042092,192.168.10.184,192.168.10.196,52343,5201,3889478,1,4096,0x0010
2020-04-21 16:34:04.042093,192.168.10.184,192.168.10.196,52343,5201,3890938,1,4096,0x0010
2020-04-21 16:34:04.042094,192.168.10.184,192.168.10.196,52343,5201,3892398,1,4096,0x0010
2020-04-21 16:34:04.162715,192.168.10.196,192.168.10.184,5201,52343,1,3709898,53248,0x0010
2020-04-21 16:34:04.162814,192.168.10.184,192.168.10.196,52343,5201,3893858,1,4096,0x0010
2020-04-21 16:34:04.162814,192.168.10.184,192.168.10.196,52343,5201,3895318,1,4096,0x0010
2020-04-21 16:34:04.162815,192.168.10.184,192.168.10.196,52343,5201,3896778,1,4096,0x0010
2020-04-21 16:34:04.162815,192.168.10.184,192.168.10.196,52343,5201,3898238,1,4096,0x0010
2020-04-21 16:34:04.162815,192.168.10.184,192.168.10.196,52343,5201,3899698,1,4096,0x0010
2020-04-21 16:34:04.162816,192.168.10.184,192.168.10.196,52343,5201,3901158,1,4096,0x0010
2020-04-21 16:34:04.162816,192.168.10.184,192.168.10.196,52343,5201,3902618,1,4096,0x0010
2020-04-21 16:34:04.162817,192.168.10.184,192.168.10.196,52343,5201,3904078,1,4096,0x0010
2020-04-21 16:34:04.162817,192.168.10.184,192.168.10.196,52343,5201,3905538,1,4096,0x0010
2020-04-21 16:34:04.162817,192.168.10.184,192.168.10.196,52343,5201,3906998,1,4096,0x0010
2020-04-21 16:34:04.162818,192.168.10.184,192.168.10.196,52343,5201,3908458,1,4096,0x0010
2020-04-21 16:34:04.162818,192.168.10.184,192.168.10.196,52343,5201,3909918,1,4096,0x0010
2020-04-21 16:34:04.162819,192.168.10.184,192.168.10.196,52343,5201,3911378,1,4096,0x0010
2020-04-21 16:34:04.162819,192.168.10.184,192.168.10.196,52343,5201,3912838,1,4096,0x0010
2020-04-21 16:34:04.162819,192.168.10.184,192.168.10.196,52343,5201,3914298,1,4096,0x0010
2020-04-21 16:34:04.162820,192.168.10.184,192.168.10.196,52343,5201,3915758,1,4096,0x0010
2020-04-21 16:34:04.162820,192.168.10.184,192.168.10.196,52343,5201,3917218,1,4096,0x0010
2020-04-21 16:34:04.162820,192.168.10.184,192.168.10.196,52343,5201,3918678,1,4096,0x0010
2020-04-21 16:34:04.162821,192.168.10.184,192.168.10.196,52343,5201,3920138,1,4096,0x0010
2020-04-21 16:34:04.171019,192.168.10.196,192.168.10.184,5201,52343,1,3739098,53248,0x0010
2020-04-21 16:34:04.171025,192.168.10.196,192.168.10.184,5201,52343,1,3755158,53248,0x0010
2020-04-21 16:34:04.171026,192.168.10.196,192.168.10.184,5201,52343,1,3793118,53248,0x0010
2020-04-21 16:34:04.171245,192.168.10.184,192.168.10.196,52343,5201,3921598,1,4096,0x0010
2020-04-21 16:34:04.171246,192.168.10.184,192.168.10.196,52343,5201,3923058,1,4096,0x0010
2020-04-21 16:34:04.171247,192.168.10.184,192.168.10.196,52343,5201,3924518,1,4096,0x0010
2020-04-21 16:34:04.171248,192.168.10.184,192.168.10.196,52343,5201,3925978,1,4096,0x0010
2020-04-21 16:34:04.171249,192.168.10.184,192.168.10.196,52343,5201,3927438,1,4096,0x0010
2020-04-21 16:34:04.171251,192.168.10.184,192.168.10.196,52343,5201,3928898,1,4096,0x0010
2020-04-21 16:34:04.171251,192.168.10.184,192.168.10.196,52343,5201,3930358,1,4096,0x0010
2020-04-21 16:34:04.171252,192.168.10.184,192.168.10.196,52343,5201,3931818,1,4096,0x0010
2020-04-21 16:34:04.171253,192.168.10.184,192.168.10.196,52343,5201,3933278,1,4096,0x0010
2020-04-21 16:34:04.171254,192.168.10.184,192.168.10.196,52343,5201,3934738,1,4096,0x0010
2020-04-21 16:34:04.171254,192.168.10.184,192.168.10.196,52343,5201,3936198,1,4096,0x0010
2020-04-21 16:34:04.171255,192.168.10.184,192.168.10.196,52343,5201,3937658,1,4096,0x0010
2020-04-21 16:34:04.171256,192.168.10.184,192.168.10.196,52343,5201,3939118,1,4096,0x0010
2020-04-21 16:34:04.171257,192.168.10.184,192.168.10.196,52343,5201,3940578,1,4096,0x0010
2020-04-21 16:34:04.171258,192.168.10.184,192.168.10.196,52343,5201,3942038,1,4096,0x0010
2020-04-21 16:34:04.171259,192.168.10.184,192.168.10.196,52343,5201,3943498,1,4096,0x0010
2020-04-21 16:34:04.171259,192.168.10.184,192.168.10.196,52343,5201,3944958,1,4096,0x0010
2020-04-21 16:34:04.171260,192.168.10.184,192.168.10.196,52343,5201,3946418,1,4096,0x0010
